Video ID,Bitrate,Codec Type,Quality Type
7381122312373800200,599636,h265_hvc1,28
7142855587187969307,1123837,h264,20
7142855587187969307,633234,h264,24
7142855587187969307,619402,h265_hvc1,14
7142855587187969307,599901,h265_hvc1,28
7285796279412591879,564113,h264,20
7285796279412591879,373809,h265_hvc1,14
7285796279412591879,312503,h265_hvc1,28
7268487032949804294,1289403,h264,20
7268487032949804294,1236688,h265_hvc1,2
7268487032949804294,864543,h265_hvc1,14
7268487032949804294,724024,h265_hvc1,28
7268487032949804294,700581,h264,24
7397399096874519809,1479185,h264,20
7397399096874519809,731599,h265_hvc1,14
7397399096874519809,569049,h265_hvc1,28
7347584896245746946,997481,h265_hvc1,2
7347584896245746946,751329,h264,20
7347584896245746946,442290,h265_hvc1,14
7347584896245746946,362518,h265_hvc1,28
7214069507675999514,1285222,h265_hvc1,2
7214069507675999514,938202,h264,20
7214069507675999514,755790,h265_hvc1,14
7214069507675999514,674332,h265_hvc1,28
7214069507675999514,532581,h264,24
7412956998955781383,1271367,h264,20
7412956998955781383,852752,h265_hvc1,2
7412956998955781383,495860,h265_hvc1,14
7412956998955781383,408883,h265_hvc1,28
7202621140341214490,985944,h264,20
7202621140341214490,738476,h265_hvc1,2
7202621140341214490,597484,h264,24
7202621140341214490,509508,h265_hvc1,14
7202621140341214490,465113,h265_hvc1,28
7376221789954886913,770826,h265_hvc1,2
7376221789954886913,694203,h264,20
7376221789954886913,412903,h265_hvc1,14
7376221789954886913,298153,h264,25
7376221789954886913,288582,h265_hvc1,28
7371253241771773200,1173088,h265_hvc1,2
7371253241771773200,1053772,h264,20
7371253241771773200,555059,h265_hvc1,14
7371253241771773200,460712,h265_hvc1,28
7284658773870890242,990535,h264,20
7284658773870890242,850153,h265_hvc1,2
7284658773870890242,539630,h265_hvc1,14
7284658773870890242,454585,h265_hvc1,28
7308558157343771906,1072350,h264,20
7308558157343771906,977479,h265_hvc1,2
7308558157343771906,602812,h265_hvc1,14
7308558157343771906,496732,h265_hvc1,28
7449733185564396833,782854,h264,20
7449733185564396833,417147,h265_hvc1,14
7449733185564396833,359307,h264,25
7449733185564396833,303169,h265_hvc1,28
7430404931921759506,1444969,h264,20
7430404931921759506,1102701,h265_hvc1,2
7430404931921759506,515380,h265_hvc1,14
7430404931921759506,447507,h265_hvc1,28
7105345075923799302,789127,h264,20
7105345075923799302,730374,h265_hvc1,2
7105345075923799302,470882,h264,24
7105345075923799302,430957,h265_hvc1,14
7105345075923799302,366706,h265_hvc1,28
7360539198656400641,1768551,h264,20
7377330010845138208,848024,h264,20
7377330010845138208,678170,h265_hvc1,2
7377330010845138208,549058,h264,24
7377330010845138208,468926,h265_hvc1,14
7377330010845138208,377517,h265_hvc1,28
7454935296463916294,2443303,h264,20
7454935296463916294,1321870,h265_hvc1,14
7454935296463916294,939601,h265_hvc1,28
7454935296463916294,878108,h264,25
7252905608951631106,1678135,h264,20
7252905608951631106,1464395,h265_hvc1,2
7252905608951631106,868080,h265_hvc1,14
7252905608951631106,667691,h265_hvc1,28
7252905608951631106,616553,h264,25
7197836725387791642,549018,h264,20
7197836725387791642,514438,h265_hvc1,2
7197836725387791642,362686,h265_hvc1,14
7197836725387791642,309098,h265_hvc1,28
7197836725387791642,300824,h264,24
7429756185126948114,465482,h264,20
7429756185126948114,308192,h265_hvc1,2
7429756185126948114,156031,h265_hvc1,14
7429756185126948114,140563,h265_hvc1,28
7093422940452113669,751394,h265_hvc1,2
7093422940452113669,580309,h265_hvc1,14
7093422940452113669,464440,h265_hvc1,28
7093422940452113669,395449,h264,20
7093422940452113669,242336,h264,24
7093422940452113669,186050,h264,25
7431054600444054792,199606,h265_hvc1,2
7431054600444054792,190743,h264,20
7431054600444054792,106120,h265_hvc1,14
7431054600444054792,93888,h265_hvc1,28
7431895074029538568,803400,h264,20
7431895074029538568,302993,h265_hvc1,14
7431895074029538568,256185,h265_hvc1,28
7455669183964040480,453759,h264,20
7455669183964040480,338894,h265_hvc1,2
7455669183964040480,271978,h264,24
7455669183964040480,238055,h265_hvc1,14
7455669183964040480,189584,h265_hvc1,28
7232774179215494402,1012813,h264,20
7232774179215494402,562903,h264,24
7232774179215494402,415603,h264,25
7285928901199580421,1723855,h264,20
7285928901199580421,1400634,h265_hvc1,2
7285928901199580421,865759,h265_hvc1,14
7285928901199580421,853603,h264,24
7285928901199580421,653340,h265_hvc1,28
7414399781268688160,1438376,h264,20
7414399781268688160,847291,h265_hvc1,14
7414399781268688160,625141,h264,25
7414399781268688160,551746,h265_hvc1,28
7456886739836079365,1340861,h264,20
7456886739836079365,636871,h264,25
7455292992232918305,545888,h264,20
7455292992232918305,385056,h265_hvc1,2
7455292992232918305,336993,h264,24
7455292992232918305,266200,h265_hvc1,14
7455292992232918305,213250,h265_hvc1,28
7418618441197735176,1633384,h264,10
7418618441197735176,1219420,h265_hvc1,2
7418618441197735176,712746,h265_hvc1,14
7418618441197735176,577656,h265_hvc1,28
7085672284756643099,994927,h264,20
7085672284756643099,766508,h265_hvc1,14
7085672284756643099,677402,h265_hvc1,28
7085672284756643099,577088,h264,24
7344959478829223174,331071,h264,20
7344959478829223174,201152,h265_hvc1,14
7344959478829223174,160408,h265_hvc1,28
7344959478829223174,156986,h264,25
7381069965937380616,1019637,h265_hvc1,2
7381069965937380616,501633,h265_hvc1,14
7381069965937380616,382170,h265_hvc1,28
7381069965937380616,348921,h264,20
7342405734623120647,1489412,h265_hvc1,2
7342405734623120647,1408007,h264,20
7342405734623120647,686343,h265_hvc1,14
7342405734623120647,537810,h265_hvc1,28
7342405734623120647,441451,h264,25
7379431444675857672,654573,h264,20
7379431444675857672,653860,h265_hvc1,2
7379431444675857672,411627,h265_hvc1,14
7379431444675857672,358168,h265_hvc1,28
7380969885586705671,1954210,h265_hvc1,2
7380969885586705671,1709732,h264,20
7380969885586705671,968137,h265_hvc1,14
7380969885586705671,802005,h265_hvc1,28
7434133406964878599,291972,h264,20
7454427373543427333,650834,h264,20
7454427373543427333,310152,h264,25
7454427373543427333,298158,h265_hvc1,14
7454427373543427333,220196,h265_hvc1,28
7216341402764971269,1592767,h264,20
7216341402764971269,1231497,h265_hvc1,2
7216341402764971269,893117,h264,24
7216341402764971269,736299,h265_hvc1,14
7216341402764971269,634352,h264,25
7216341402764971269,503255,h265_hvc1,28
7451925938423549192,1227353,h265_hvc1,2
7451925938423549192,1177051,h264,20
7451925938423549192,667905,h265_hvc1,14
7451925938423549192,589412,h265_hvc1,28
7367023394669284626,536224,h264,20
7367023394669284626,414976,h265_hvc1,2
7367023394669284626,240497,h265_hvc1,14
7367023394669284626,198792,h265_hvc1,28
7347166398373793032,1566770,h264,20
7347166398373793032,1522393,h265_hvc1,2
7347166398373793032,838028,h265_hvc1,14
7347166398373793032,701124,h265_hvc1,28
7429401644040801543,1054184,h264,20
7429401644040801543,942514,h265_hvc1,2
7429401644040801543,550381,h265_hvc1,14
7429401644040801543,480701,h265_hvc1,28
7427168472720805127,728719,h264,20
7427168472720805127,662504,h265_hvc1,2
7427168472720805127,374167,h265_hvc1,14
7427168472720805127,324118,h265_hvc1,28
7435968464621210888,1113228,h264,20
7435968464621210888,952018,h265_hvc1,2
7435968464621210888,426357,h265_hvc1,14
7435968464621210888,359998,h265_hvc1,28
7355466126979124488,1846628,h265_hvc1,2
7355466126979124488,1613799,h264,20
7355466126979124488,805779,h265_hvc1,14
7355466126979124488,661712,h265_hvc1,28
7439713461644315912,794429,h264,20
7439713461644315912,696746,h265_hvc1,2
7439713461644315912,325738,h265_hvc1,14
7439713461644315912,275058,h265_hvc1,28
7325642174312303879,1267382,h265_hvc1,2
7325642174312303879,786052,h265_hvc1,14
7325642174312303879,713785,h264,20
7325642174312303879,493053,h265_hvc1,28
7325642174312303879,418397,h264,24
7325642174312303879,308325,h264,25
7352109808323005703,1674558,h265_hvc1,2
7352109808323005703,1503912,h264,20
7352109808323005703,689378,h265_hvc1,14
7352109808323005703,555136,h265_hvc1,28
7434907464140688648,575601,h264,20
7434907464140688648,332472,h265_hvc1,2
7434907464140688648,190223,h265_hvc1,14
7434907464140688648,161141,h265_hvc1,28
7093422940452113669,751394,h265_hvc1,2
7093422940452113669,580309,h265_hvc1,14
7093422940452113669,464440,h265_hvc1,28
7093422940452113669,395449,h264,20
7093422940452113669,242336,h264,24
7093422940452113669,186050,h264,25
7194884909033377030,2855691,h265_hvc1,2
7194884909033377030,1939571,h264,20
7194884909033377030,1616063,h265_hvc1,14
7194884909033377030,1327828,h265_hvc1,28
7194884909033377030,1179014,h264,24
7194884909033377030,854195,h264,25
7380154300057668865,2510547,h264,20
7380154300057668865,1913498,h265_hvc1,2
7380154300057668865,910860,h265_hvc1,14
7380154300057668865,732981,h265_hvc1,28
7430404931921759506,1444969,h264,20
7430404931921759506,1102701,h265_hvc1,2
7430404931921759506,515380,h265_hvc1,14
7430404931921759506,447507,h265_hvc1,28
7378918753062472965,1286988,h265_hvc1,2
7378918753062472965,1221827,h264,20
7378918753062472965,731154,h265_hvc1,14
7378918753062472965,636212,h264,24
7378918753062472965,596275,h265_hvc1,28
7421556011774774546,786735,h264,20
7421556011774774546,745011,h265_hvc1,2
7421556011774774546,421555,h265_hvc1,14
7421556011774774546,365156,h265_hvc1,28
7374161178056150278,1170302,h264,20
7374161178056150278,1013999,h265_hvc1,2
7374161178056150278,763282,h265_hvc1,14
7374161178056150278,610814,h265_hvc1,28
7374161178056150278,470229,h264,25
7357301690212568338,930598,h265_hvc1,2
7357301690212568338,916163,h264,20
7357301690212568338,577735,h265_hvc1,14
7357301690212568338,495902,h265_hvc1,28
7385164378993216775,2377860,h265_hvc1,2
7385164378993216775,1816822,h264,20
7385164378993216775,1360627,h265_hvc1,14
7385164378993216775,1110699,h265_hvc1,28
7217273994943139098,2402413,h264,20
7217273994943139098,1755043,h265_hvc1,2
7217273994943139098,1286177,h264,24
7217273994943139098,1132529,h265_hvc1,14
7217273994943139098,815620,h265_hvc1,28
7226567037320023301,1157882,h264,20
7226567037320023301,1106557,h265_hvc1,2
7226567037320023301,639585,h264,24
7226567037320023301,558402,h265_hvc1,14
7226567037320023301,465014,h265_hvc1,28
7387030104037264645,1252201,h265_hvc1,14
7387030104037264645,1150820,h264,24
7387030104037264645,814010,h265_hvc1,28
7387030104037264645,694819,h264,25
7372031819207691538,868685,h265_hvc1,2
7372031819207691538,665955,h264,20
7372031819207691538,509559,h265_hvc1,14
7372031819207691538,410116,h265_hvc1,28
7360539198656400641,1768551,h264,20
7391991776401313040,1052875,h264,10
7391991776401313040,699761,h264,20
7391991776401313040,634420,h265_hvc1,2
7391991776401313040,240621,h265_hvc1,14
7391991776401313040,202756,h265_hvc1,28
7078257619516869893,2830013,h264,20
7078257619516869893,2100448,h264,24
7078257619516869893,2043805,h265_hvc1,14
7078257619516869893,1525854,h264,25
7078257619516869893,1498292,h265_hvc1,28
7299817418967321857,1182372,h264,20
7299817418967321857,431897,h265_hvc1,28
7141374673417194757,2614282,h264,20
7141374673417194757,1885873,h265_hvc1,14
7141374673417194757,1578928,h264,24
7141374673417194757,1270164,h265_hvc1,28
7339170453891697921,476350,h264,20
7339170453891697921,307240,h265_hvc1,2
7339170453891697921,211494,h265_hvc1,14
7339170453891697921,184523,h265_hvc1,28
7356273055104109842,2305239,h264,20
7356273055104109842,1897583,h265_hvc1,2
7356273055104109842,832600,h265_hvc1,14
7356273055104109842,700955,h265_hvc1,28
7320961540734127362,493872,h264,20
7320961540734127362,449916,h265_hvc1,2
7320961540734127362,281660,h265_hvc1,14
7320961540734127362,222097,h265_hvc1,28
7228049052724694278,717336,h264,20
7228049052724694278,685287,h265_hvc1,2
7228049052724694278,423275,h265_hvc1,14
7228049052724694278,382256,h264,24
7228049052724694278,371741,h265_hvc1,28
7367009980924316945,1659174,h265_hvc1,2
7367009980924316945,1343104,h264,20
7367009980924316945,846808,h265_hvc1,14
7367009980924316945,661593,h265_hvc1,28
7308558157343771906,1072350,h264,20
7308558157343771906,977479,h265_hvc1,2
7308558157343771906,602812,h265_hvc1,14
7308558157343771906,496732,h265_hvc1,28
7398506131246615824,1927847,h265_hvc1,2
7398506131246615824,1869767,h264,20
7398506131246615824,1206608,h265_hvc1,14
7398506131246615824,1031244,h265_hvc1,28
7203561949244771610,1084535,h264,20
7341792300818976018,1090174,h265_hvc1,2
7341792300818976018,1025622,h264,20
7341792300818976018,530114,h265_hvc1,14
7341792300818976018,504005,h265_hvc1,28
7271200085986331910,1338549,h264,20
7271200085986331910,878261,h265_hvc1,2
7271200085986331910,693846,h264,24
7271200085986331910,636571,h265_hvc1,14
7271200085986331910,529773,h265_hvc1,28
7387996466150657298,2008836,h264,20
7387996466150657298,1608717,h265_hvc1,2
7387996466150657298,944857,h265_hvc1,14
7387996466150657298,785046,h265_hvc1,28
7368846552795745554,630398,h264,20
7368846552795745554,541127,h265_hvc1,2
7368846552795745554,343770,h265_hvc1,14
7368846552795745554,273502,h265_hvc1,28
7368846552795745554,235913,h264,25
7385753830719327496,454681,h265_hvc1,2
7385753830719327496,376447,h264,20
7385753830719327496,252492,h265_hvc1,14
7385753830719327496,226901,h265_hvc1,28
7418495160419437840,380587,h264,20
7418495160419437840,325005,h265_hvc1,14
7418495160419437840,260259,h265_hvc1,28
7418495160419437840,184500,h264,25
7455442991835008263,1699507,h264,20
7455442991835008263,1086361,h265_hvc1,2
7455442991835008263,550511,h265_hvc1,14
7455442991835008263,472731,h265_hvc1,28
7381836929790168337,1194525,h264,20
7381836929790168337,548394,h265_hvc1,14
7381836929790168337,450444,h265_hvc1,28
7375970666908110097,1120673,h264,20
7375970666908110097,859213,h265_hvc1,2
7375970666908110097,554290,h265_hvc1,14
7375970666908110097,508207,h265_hvc1,28
7271866236659813638,451929,h265_hvc1,2
7271866236659813638,390177,h264,20
7271866236659813638,235948,h264,24
7271866236659813638,223993,h265_hvc1,14
7271866236659813638,167619,h265_hvc1,28
7366257636817341713,2090281,h264,20
7366257636817341713,1639054,h265_hvc1,2
7366257636817341713,1059305,h265_hvc1,14
7366257636817341713,877536,h265_hvc1,28
7382178046440197383,2146800,h264,20
7382178046440197383,1230352,h265_hvc1,2
7382178046440197383,769522,h265_hvc1,14
7382178046440197383,646138,h265_hvc1,28
7458144388342910216,2763034,h264,20
7458144388342910216,954816,h265_hvc1,14
7458144388342910216,734548,h265_hvc1,28
7440661618746297608,258418,h265_hvc1,2
7440661618746297608,156731,h264,20
7440661618746297608,150993,h265_hvc1,14
7440661618746297608,129476,h265_hvc1,28
7454479315791547656,2065241,h264,20
7454479315791547656,1948560,h265_hvc1,2
7454479315791547656,883903,h265_hvc1,14
7454479315791547656,736051,h265_hvc1,28
7404337145369873671,890522,h264,20
7404337145369873671,667148,h265_hvc1,2
7404337145369873671,359329,h265_hvc1,14
7404337145369873671,300234,h265_hvc1,28
7419556554174745863,2553482,h265_hvc1,2
7419556554174745863,2205230,h264,20
7447107583632084231,1096626,h264,20
7447107583632084231,1070908,h265_hvc1,2
7447107583632084231,592795,h265_hvc1,14
7447107583632084231,494076,h265_hvc1,28
7367395008741117202,1916096,h264,20
7367395008741117202,966210,h265_hvc1,14
7367395008741117202,794691,h265_hvc1,28
7441988254406135058,877254,h264,20
7441988254406135058,697673,h265_hvc1,2
7441988254406135058,346824,h265_hvc1,14
7441988254406135058,281085,h265_hvc1,28
7404868492110875922,2254619,h264,20
7404868492110875922,1670667,h265_hvc1,2
7404868492110875922,922706,h265_hvc1,14
7404868492110875922,752924,h265_hvc1,28
7426020160416402696,2189762,h264,20
7426020160416402696,1703444,h265_hvc1,2
7426020160416402696,942784,h265_hvc1,14
7426020160416402696,771976,h265_hvc1,28
7305863056326790418,1033535,h264,20
7305863056326790418,588975,h265_hvc1,2
7305863056326790418,360673,h265_hvc1,14
7305863056326790418,298102,h265_hvc1,28
7425182033061711124,560651,h264,20
7425182033061711124,231049,h265_hvc1,14
7425182033061711124,199136,h265_hvc1,28
7352094718752230676,2417793,h264,20
7352094718752230676,2374878,h265_hvc1,2
7352094718752230676,1438603,h265_hvc1,14
7352094718752230676,1180131,h265_hvc1,28
7454289235890212114,1556858,h264,20
7454289235890212114,934186,h265_hvc1,2
7454289235890212114,427288,h265_hvc1,14
7454289235890212114,381640,h265_hvc1,28
7402865178217319688,1140045,h264,20
7402865178217319688,399085,h265_hvc1,14
7402865178217319688,344174,h265_hvc1,28
7358325463216950535,1705885,h264,20
7358325463216950535,1079423,h265_hvc1,14
7358325463216950535,855736,h265_hvc1,28
7394866493411839240,1194713,h264,20
7394866493411839240,733462,h265_hvc1,14
7394866493411839240,628481,h265_hvc1,28
7453335666387143943,245926,h265_hvc1,2
7453335666387143943,151298,h264,20
7453335666387143943,142749,h265_hvc1,14
7453335666387143943,124553,h265_hvc1,28
7371657514951265554,1673392,h264,20
7371657514951265554,1639830,h265_hvc1,2
7371657514951265554,1006667,h265_hvc1,14
7371657514951265554,810139,h265_hvc1,28
7375860605300886785,630817,h264,20
7375860605300886785,460793,h265_hvc1,2
7375860605300886785,289074,h265_hvc1,14
7375860605300886785,254207,h265_hvc1,28
7447841071062650119,2420205,h264,20
7447841071062650119,1549706,h265_hvc1,2
7447841071062650119,876273,h265_hvc1,14
7447841071062650119,720297,h265_hvc1,28
7438162376781794567,2105492,h265_hvc1,2
7438162376781794567,2083874,h264,20
7438162376781794567,1204046,h265_hvc1,14
7438162376781794567,979300,h265_hvc1,28
7452392314368036103,1526012,h264,20
7452392314368036103,1040520,h265_hvc1,2
7452392314368036103,628299,h265_hvc1,14
7452392314368036103,523645,h265_hvc1,28
